OBJECTID,ID,DIR,LENGTH,LINKID,COUNTRY,JURISCODE,JURISNAME,ROADNUM,ROADNAME,ADMIN,SURFACE,LANES,SPEEDLIM,CLASS,NHS,BORDER,Shape__Length
128251,543848,0,0.09,02_6817590,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.000805357695500359
127255,542867,0,0.16,02_6779831,2,02_41,Oregon,I84,COLUMBIA RIVER HWY,State,Paved,6,104,1,1,0,0.00175895679181455
127470,542764,0,1.57,02_6776813,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,4,72,3,10,0,0.0197920550965867
127587,542915,0,0.05,02_6781521,2,02_41,Oregon,U30  P,KILLINGSWORTH ST,State,Paved,4,56,3,7,0,0.000684000446214057
128466,543526,0,0.74,02_6810979,2,02_53,Washington, ,E MILL PLAIN BLVD,Municipal,Paved,4,56,3,10,0,0.00927069754522971
125927,541004,0,0.76,02_6693800,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,104,1,1,0,0.00709843475151294
128583,543852,0,0.11,02_6817748,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.00104401622932021
126946,541966,0,0.31,02_6756446,2,02_41,Oregon,S213,S CASCADE HWY,State,Paved,2,56,3,10,0,0.0030802351555437
125950,541026,0,0.1,02_6694407,2,02_41,Oregon,S99W,W PACIFIC HWY,State,Paved,2,88,3,7,0,0.00104009658249454
126282,541436,0,0.07,02_6705936,2,02_41,Oregon,U30, ,State,Paved,4,88,2,7,0,0.000883493605757091
123365,541468,0,0.74,02_6706799,2,02_41,Oregon,U30  P,LOMBARD ST,State,Paved,2,40,4,0,0,0.00910725390596805
127115,542237,0,0.51,02_6764315,2,02_41,Oregon,S10,FRONT ST,State,Paved,3,40,3,10,0,0.00462622780021987
127447,542626,0,0.08,02_6772755,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,64,3,10,0,0.001042869359301
126614,543805,0,0.53,02_6816354,2,02_53,Washington, ,NE ANDERSEN AV,Municipal,Paved,4,56,3,10,0,0.00475048725874596
128606,543875,0,0.22,02_6818372,2,02_53,Washington,I205, ,State,Paved,6,96,1,1,0,0.00225170426157621
128443,543504,0,1.14,02_6814061,2,02_53,Washington, ,ST JOHNS RD,Municipal,Paved,2,56,3,10,0,0.0128933145800872
126021,540873,0,0.01,02_6687958,2,02_41,Oregon, ,MURRAY BLVD,Municipal,Paved,4,72,3,10,0,0.000123004442251759
128274,543742,0,0.08,02_6814545,2,02_53,Washington,I5, ,State,Paved,8,96,1,1,0,0.000735646193903941
127610,542651,0,0.07,02_6774092,2,02_41,Oregon, ,39TH AV,Municipal,Paved,2,88,3,10,0,0.000636875797664854
126353,541379,0,0.09,02_6704767,2,02_41,Oregon,U26, ,State,Paved,3,40,4,0,0,0.00106309492380594
127779,542376,0,0.21,02_6771747,2,02_41,Oregon, ,VANCOUVER AVE,Municipal,Paved,2,40,4,8,0,0.00196423605877988
127942,543245,0,0.16,02_6793085,2,02_41,Oregon, , ,Municipal,Paved,2,72,3,10,0,0.00142395006079899
126783,543002,0,2.01,02_6789529,2,02_53,Washington, , ,Municipal,Paved,4,64,3,10,0,0.025763462040354
127278,543077,0,0.03,02_6788073,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.000354200389058858
127424,542108,0,0.09,02_6761562,2,02_41,Oregon,S213,S CASCADE HWY,State,Paved,2,72,3,10,0,0.000848302879506983
125998,541039,0,0.3,02_6694734,2,02_41,Oregon,S217,BEAVERTON-TIGARD HWY,State,Paved,4,88,2,7,0,0.00266376955684667
127301,542057,0,0.71,02_6760087,2,02_41,Oregon,S99E,MCLOUGHLIN BLVD,State,Paved,6,72,3,7,0,0.00648173406335836
127092,542163,0,0.49,02_6763416,2,02_41,Oregon,S213,82ND AV,State,Paved,4,56,3,10,0,0.00444561095506321
127756,542562,0,0.11,02_6771180,2,02_41,Oregon,S99E,GRAND AV,State,Paved,4,48,3,10,0,0.000968056808429574
127633,542416,0,0.16,02_6767845,2,02_41,Oregon, ,6TH AVE,Municipal,Paved,2,56,5,8,0,0.00142975278339965
125666,540838,0,0.07,02_6687162,2,02_41,Oregon,S10,FARMINGTON RD,State,Paved,2,64,3,10,0,0.000841343938206221
127965,543256,0,0.16,02_6793715,2,02_41,Oregon, , ,Municipal,Paved,2,56,3,10,0,0.00141002266068385
126637,541906,0,0.38,02_6783249,2,02_53,Washington,I205, ,State,Paved,7,96,1,1,0,0.00358215292303871
126760,543095,0,0.18,02_6788820,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,4,96,2,7,0,0.00225908931604265
123342,541653,0,0.07,02_6723738,2,02_53,Washington, ,NW 78TH ST,Municipal,Paved,2,56,3,10,0,0.000894236960568978
128420,543795,0,1.3,02_6815958,2,02_53,Washington, ,E FOURTH PLAIN BLVD,Municipal,Paved,4,48,3,10,0,0.0163030463055845
128297,543927,0,1.15,02_6819350,2,02_53,Washington, ,NE 83RD ST,Municipal,Paved,4,72,3,10,0,0.014383348677159
126096,540842,0,1.67,02_6687316,2,02_41,Oregon,S210,SCHOLLS FERRY RD,State,Paved,2,64,5,0,0,0.0202843974393681
127324,542078,0,0.31,02_6760797,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00382357484973925
126144,541176,0,0.08,02_6698012,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,6,88,1,1,0,0.000793271895591722
127395,542184,0,0.31,02_6763106,2,02_41,Oregon,I205,E PORTLAND FRWY,State,Paved,6,88,1,1,0,0.00303328827977535
127733,542480,0,0.01,02_6769218,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,4,104,1,1,0,7.45184009038389E-05
128059,543122,0,0.6,02_6790149,2,02_41,Oregon, ,DIVISION ST,Municipal,Paved,2,64,3,10,0,0.00771023728691177
127988,543045,0,1.07,02_6787299,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,4,64,3,10,0,0.0136451390303545
126067,540951,0,0.44,02_6691368,2,02_41,Oregon, ,185TH AV,Municipal,Paved,6,72,3,10,0,0.00394038611771564
127069,543295,0,0.28,02_6794754,2,02_53,Washington, ,NE 6TH AVE,Municipal,Paved,4,88,2,0,0,0.00331077986315837
128397,543769,0,0.6,02_6815271,2,02_53,Washington, ,NE ST JOHNS RD,Municipal,Paved,4,72,4,0,0,0.00658132406592016
123388,541483,0,0.69,02_6708111,2,02_41,Oregon, ,COLUMBIA BLVD,Municipal,Paved,4,40,3,8,0,0.00849273323209428
127710,542331,0,0.01,02_6766256,2,02_41,Oregon,S43N,MACADAM AV,State,Paved,2,64,3,10,0,0.000129807383443015
128011,543164,0,1.72,02_6791118,2,02_41,Oregon, ,GLISAN ST,Municipal,Paved,4,64,3,10,0,0.0219602193553208
128374,543692,0,0.54,02_6812684,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,4,96,2,7,0,0.00694864448855029
127046,543279,0,0.43,02_6793882,2,02_53,Washington,S14,LEWIS AND CLARK HWY,State,Paved,5,96,2,7,0,0.0053052119516086
126167,541146,0,0.08,02_6696916,2,02_41,Oregon, ,SW STAFFORD RD,Municipal,Paved,2,88,4,0,0,0.000831609121523428
126044,540898,0,0.21,02_6689073,2,02_41,Oregon, ,CORNELL RD,Municipal,Paved,4,72,3,7,0,0.00263394307667689
127372,542159,0,0.16,02_6762491,2,02_41,Oregon,S212,CARVER HWY,State,Paved,5,56,3,7,0,0.00205756948031846
122870,540992,0,0.4,02_6698486,2,02_41,Oregon,S43,BOONES FERRY RD,State,Paved,4,56,3,7,0,0.00417833896529118
126190,541074,0,0.35,02_6695629,2,02_41,Oregon,I5,PACIFIC HWY,State,Paved,7,88,1,1,0,0.00324336829567987
122941,541246,0,0.19,02_6700110,2,02_41,Oregon,S8,CANYON RD,State,Paved,2,88,3,7,0,0.00236913932747017
127687,542305,0,0.09,02_6765712,2,02_41,Oregon,U26, ,State,Paved,2,80,4,0,0,0.00105879985805921
126359,541381,0,0.07,02_6704808,2,02_41,Oregon,I405,STADIUM EXWY,State,Paved,4,104,1,1,0,0.000629882512299746
127441,542218,0,0.82,02_6772551,2,02_41,Oregon,S99E,UNION AV,State,Paved,4,48,3,10,0,0.00735720509984251
127023,543014,0,1.11,02_6786115,2,02_41,Oregon,U26,POWELL BLVD,State,Paved,4,56,3,10,0,0.014147673030254
128280,543755,0,0.05,02_6814961,2,02_53,Washington,I5, ,State,Paved,8,96,1,1,0,0.000446717364895349
127518,542933,0,0.01,02_6782251,2,02_41,Oregon, ,COLUMBIA BLVD,Municipal,Paved,2,72,3,8,0,0.000134473688933175
